following_time,hhd,hrd,density,engaged,overwhelmed,distracted,impatient,max_out,top2_out,margin,spread,dominant_state,low_conf_flag,ambiguous_flag,flat_flag,conf_eng_ovw,conf_eng_dis,conf_eng_imp,conf_ovw_dis,conf_ovw_imp,conf_dis_imp,any_conflict
0,0,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,0,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,0,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,0,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,0,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,0,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
55,0,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
60,0,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
0,0.3,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,0.3,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,0.3,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,0.3,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,0.3,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,0.3,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
55,0.3,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
60,0.3,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
0,0.55,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,0.55,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,0.55,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,0.55,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,0.55,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,0.55,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
55,0.55,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
60,0.55,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
0,0.75,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,0.75,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,0.75,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,0.75,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,0.75,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,0.75,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
55,0.75,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
60,0.75,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
0,0.95,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,0.95,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,0.95,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,0.95,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,0.95,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,0.95,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
55,0.95,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
60,0.95,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
0,2,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,2,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,2,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,2,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,2,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,2,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
55,2,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
60,2,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
0,4,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,4,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,4,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,4,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,4,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,4,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
55,4,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
60,4,4,2,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,0,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,0,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,0,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,0,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,0,0,3,0.599326424870466,0.5,0.5,0.826338028169014,0.826338028169014,0.599326424870466,0.227011603298548,0.326338028169014,impatient,0,0,0,0,0,0,0,0,0,0
55,0,0,3,0.5,0.5,0.5,0.847049180327869,0.847049180327869,0.5,0.347049180327869,0.347049180327869,impatient,0,0,0,0,0,0,0,0,0,0
60,0,0,3,0.5,0.5,0.5,0.847049180327869,0.847049180327869,0.5,0.347049180327869,0.347049180327869,impatient,0,0,0,0,0,0,0,0,0,0
0,0.3,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,0.3,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,0.3,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,0.3,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,0.3,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,0.3,0,3,0.599326424870466,0.5,0.5,0.826338028169014,0.826338028169014,0.599326424870466,0.227011603298548,0.326338028169014,impatient,0,0,0,0,0,0,0,0,0,0
55,0.3,0,3,0.5,0.5,0.5,0.847049180327869,0.847049180327869,0.5,0.347049180327869,0.347049180327869,impatient,0,0,0,0,0,0,0,0,0,0
60,0.3,0,3,0.5,0.5,0.5,0.847049180327869,0.847049180327869,0.5,0.347049180327869,0.347049180327869,impatient,0,0,0,0,0,0,0,0,0,0
0,0.55,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,0.55,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,0.55,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,0.55,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,0.55,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,0.55,0,3,0.599326424870467,0.5,0.5,0.826338028169014,0.826338028169014,0.599326424870467,0.227011603298547,0.326338028169014,impatient,0,0,0,0,0,0,0,0,0,0
55,0.55,0,3,0.599326424870467,0.5,0.5,0.826338028169014,0.826338028169014,0.599326424870467,0.227011603298547,0.326338028169014,impatient,0,0,0,0,0,0,0,0,0,0
60,0.55,0,3,0.599326424870467,0.5,0.5,0.826338028169014,0.826338028169014,0.599326424870467,0.227011603298547,0.326338028169014,impatient,0,0,0,0,0,0,0,0,0,0
0,0.75,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,0.75,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,0.75,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,0.75,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,0.75,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,0.75,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
55,0.75,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
60,0.75,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
0,0.95,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,0.95,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,0.95,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,0.95,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,0.95,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,0.95,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
55,0.95,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
60,0.95,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
0,2,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,2,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,2,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,2,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,2,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,2,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
55,2,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
60,2,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
0,4,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,4,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,4,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,4,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,4,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,4,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
55,4,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
60,4,0,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
0,0,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,0,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,0,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,0,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,0,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,0,0.5,3,0.599326424870466,0.5,0.5,0.826338028169014,0.826338028169014,0.599326424870466,0.227011603298548,0.326338028169014,impatient,0,0,0,0,0,0,0,0,0,0
55,0,0.5,3,0.5,0.5,0.5,0.847049180327869,0.847049180327869,0.5,0.347049180327869,0.347049180327869,impatient,0,0,0,0,0,0,0,0,0,0
60,0,0.5,3,0.5,0.5,0.5,0.847049180327869,0.847049180327869,0.5,0.347049180327869,0.347049180327869,impatient,0,0,0,0,0,0,0,0,0,0
0,0.3,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,0.3,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,0.3,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,0.3,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,0.3,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,0.3,0.5,3,0.599326424870466,0.5,0.5,0.826338028169014,0.826338028169014,0.599326424870466,0.227011603298548,0.326338028169014,impatient,0,0,0,0,0,0,0,0,0,0
55,0.3,0.5,3,0.5,0.5,0.5,0.847049180327869,0.847049180327869,0.5,0.347049180327869,0.347049180327869,impatient,0,0,0,0,0,0,0,0,0,0
60,0.3,0.5,3,0.5,0.5,0.5,0.847049180327869,0.847049180327869,0.5,0.347049180327869,0.347049180327869,impatient,0,0,0,0,0,0,0,0,0,0
0,0.55,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,0.55,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,0.55,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,0.55,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,0.55,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,0.55,0.5,3,0.599326424870467,0.5,0.5,0.826338028169014,0.826338028169014,0.599326424870467,0.227011603298547,0.326338028169014,impatient,0,0,0,0,0,0,0,0,0,0
55,0.55,0.5,3,0.599326424870467,0.5,0.5,0.826338028169014,0.826338028169014,0.599326424870467,0.227011603298547,0.326338028169014,impatient,0,0,0,0,0,0,0,0,0,0
60,0.55,0.5,3,0.599326424870467,0.5,0.5,0.826338028169014,0.826338028169014,0.599326424870467,0.227011603298547,0.326338028169014,impatient,0,0,0,0,0,0,0,0,0,0
0,0.75,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,0.75,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,0.75,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,0.75,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,0.75,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,0.75,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
55,0.75,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
60,0.75,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
0,0.95,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,0.95,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,0.95,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,0.95,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,0.95,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,0.95,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
55,0.95,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
60,0.95,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
0,2,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,2,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,2,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,2,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,2,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,2,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
55,2,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
60,2,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
0,4,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
5,4,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
15,4,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
25,4,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
35,4,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
45,4,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
55,4,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
60,4,0.5,3,0.847049180327869,0.5,0.5,0.5,0.847049180327869,0.5,0.347049180327869,0.347049180327869,engaged,0,0,0,0,0,0,0,0,0,0
